,X,Y,Well,ligand,dose,time,Plate,condition,replicate,collection,sampleid,labeled_as_lost
8_cell_D09_fld5_17,471.524213075061,897.872881355932,D09,TGFB,10,1,8,TGFB_1,B,C3,TGFB_1_C3_B,No
8_cell_D09_fld5_20,616.0,96.9198473282443,D09,TGFB,10,1,8,TGFB_1,B,C3,TGFB_1_C3_B,No
8_cell_D09_fld5_22,719.7544378698219,1918.88461538462,D09,TGFB,10,1,8,TGFB_1,B,C3,TGFB_1_C3_B,No
8_cell_D09_fld5_24,755.986486486486,1472.89864864865,D09,TGFB,10,1,8,TGFB_1,B,C3,TGFB_1_C3_B,No
8_cell_D09_fld5_25,781.215210355987,1863.3705501618106,D09,TGFB,10,1,8,TGFB_1,B,C3,TGFB_1_C3_B,No
8_cell_D09_fld5_28,853.389182058047,1701.18865435356,D09,TGFB,10,1,8,TGFB_1,B,C3,TGFB_1_C3_B,No
8_cell_D09_fld5_29,913.788343558282,1636.76993865031,D09,TGFB,10,1,8,TGFB_1,B,C3,TGFB_1_C3_B,No
8_cell_C04_fld2_1,160.56493506493499,372.4188311688311,C04,EGF,10,1,8,EGF_1,B,C3,EGF_1_C3_B,No
8_cell_C04_fld2_4,207.26291793313092,451.974164133739,C04,EGF,10,1,8,EGF_1,B,C3,EGF_1_C3_B,No
8_cell_C04_fld2_5,223.18328445747798,356.338709677419,C04,EGF,10,1,8,EGF_1,B,C3,EGF_1_C3_B,No
8_cell_C04_fld2_8,337.66957605985,398.153366583541,C04,EGF,10,1,8,EGF_1,B,C3,EGF_1_C3_B,No
8_cell_C04_fld2_11,693.59375,103.223214285714,C04,EGF,10,1,8,EGF_1,B,C3,EGF_1_C3_B,No
8_cell_C04_fld2_13,852.449602122016,280.03050397877996,C04,EGF,10,1,8,EGF_1,B,C3,EGF_1_C3_B,No
8_cell_C04_fld2_15,999.674291938998,346.720043572985,C04,EGF,10,1,8,EGF_1,B,C3,EGF_1_C3_B,No
8_cell_C04_fld2_16,1166.2712765957401,934.340425531915,C04,EGF,10,1,8,EGF_1,B,C3,EGF_1_C3_B,No
8_cell_C04_fld2_17,1321.91967213115,765.1459016393442,C04,EGF,10,1,8,EGF_1,B,C3,EGF_1_C3_B,No
8_cell_C04_fld2_18,1433.19198312236,874.9261603375529,C04,EGF,10,1,8,EGF_1,B,C3,EGF_1_C3_B,No
8_cell_D07_fld8_1,183.07485029940102,1821.5479041916199,D07,IFNG,20,1,8,IFNG_1,B,C3,IFNG_1_C3_B,No
8_cell_D07_fld8_2,226.229064039409,986.889162561576,D07,IFNG,20,1,8,IFNG_1,B,C3,IFNG_1_C3_B,No
8_cell_D07_fld8_3,222.06024096385502,1864.7951807228892,D07,IFNG,20,1,8,IFNG_1,B,C3,IFNG_1_C3_B,No
8_cell_D07_fld8_4,271.656862745098,1734.66339869281,D07,IFNG,20,1,8,IFNG_1,B,C3,IFNG_1_C3_B,No
8_cell_D07_fld8_5,342.247330960854,507.806049822064,D07,IFNG,20,1,8,IFNG_1,B,C3,IFNG_1_C3_B,No
8_cell_D07_fld8_6,385.595238095238,1658.80735930736,D07,IFNG,20,1,8,IFNG_1,B,C3,IFNG_1_C3_B,No
8_cell_D07_fld8_7,598.430513595166,1133.29456193353,D07,IFNG,20,1,8,IFNG_1,B,C3,IFNG_1_C3_B,No
8_cell_D07_fld8_8,687.709650582363,1238.13893510815,D07,IFNG,20,1,8,IFNG_1,B,C3,IFNG_1_C3_B,No
8_cell_D07_fld8_9,667.898843930636,394.38439306358396,D07,IFNG,20,1,8,IFNG_1,B,C3,IFNG_1_C3_B,No
8_cell_D07_fld8_10,700.189486552567,1768.62958435208,D07,IFNG,20,1,8,IFNG_1,B,C3,IFNG_1_C3_B,No
9_cell_C10_fld3_1,122.746231155779,1696.61055276382,C10,PBS,0,4,9,PBS_4,B,C3,PBS_4_C3_B,No
9_cell_C10_fld3_2,151.484654731458,1462.7378516623999,C10,PBS,0,4,9,PBS_4,B,C3,PBS_4_C3_B,No
9_cell_C10_fld3_3,167.439698492462,860.314070351759,C10,PBS,0,4,9,PBS_4,B,C3,PBS_4_C3_B,No
9_cell_C10_fld3_4,113.78395061728399,246.29012345679,C10,PBS,0,4,9,PBS_4,B,C3,PBS_4_C3_B,No
9_cell_C10_fld3_5,238.683673469388,660.716326530612,C10,PBS,0,4,9,PBS_4,B,C3,PBS_4_C3_B,No
9_cell_C10_fld3_6,266.6388101983,883.432011331445,C10,PBS,0,4,9,PBS_4,B,C3,PBS_4_C3_B,No
9_cell_C10_fld3_7,259.197080291971,787.149635036496,C10,PBS,0,4,9,PBS_4,B,C3,PBS_4_C3_B,No
9_cell_C10_fld3_8,265.821649484536,368.5185567010311,C10,PBS,0,4,9,PBS_4,B,C3,PBS_4_C3_B,No
9_cell_C10_fld3_9,343.8201663201661,1611.16735966736,C10,PBS,0,4,9,PBS_4,B,C3,PBS_4_C3_B,No
9_cell_C10_fld3_10,364.916445623342,605.155172413793,C10,PBS,0,4,9,PBS_4,B,C3,PBS_4_C3_B,No
9_cell_E09_fld9_3,206.770194986072,1742.0348189415,E09,TGFB,10,4,9,TGFB_4,B,C3,TGFB_4_C3_B,No
9_cell_E09_fld9_12,407.05443037974715,1867.5253164557,E09,TGFB,10,4,9,TGFB_4,B,C3,TGFB_4_C3_B,No
9_cell_E09_fld9_13,425.9396887159529,1378.31322957198,E09,TGFB,10,4,9,TGFB_4,B,C3,TGFB_4_C3_B,No
9_cell_E09_fld9_14,508.69323671497597,1400.10869565217,E09,TGFB,10,4,9,TGFB_4,B,C3,TGFB_4_C3_B,No
9_cell_E09_fld9_15,453.70388349514604,1265.50970873786,E09,TGFB,10,4,9,TGFB_4,B,C3,TGFB_4_C3_B,No
9_cell_E09_fld9_21,574.5918635170599,1875.86220472441,E09,TGFB,10,4,9,TGFB_4,B,C3,TGFB_4_C3_B,No
9_cell_E09_fld9_22,550.016853932584,1509.40449438202,E09,TGFB,10,4,9,TGFB_4,B,C3,TGFB_4_C3_B,No
9_cell_E09_fld9_28,643.455456570156,1820.36414253898,E09,TGFB,10,4,9,TGFB_4,B,C3,TGFB_4_C3_B,No
9_cell_E09_fld9_30,650.353273137698,1394.05079006772,E09,TGFB,10,4,9,TGFB_4,B,C3,TGFB_4_C3_B,No
9_cell_E09_fld9_32,662.1181818181817,1476.72272727273,E09,TGFB,10,4,9,TGFB_4,B,C3,TGFB_4_C3_B,No
9_cell_E05_fld3_1,91.8388581952118,478.678637200737,E05,HGF,40,4,9,HGF_4,B,C3,HGF_4_C3_B,No
9_cell_E05_fld3_2,40.6013513513514,828.351351351351,E05,HGF,40,4,9,HGF_4,B,C3,HGF_4_C3_B,No
9_cell_E05_fld3_4,66.8301282051282,554.137820512821,E05,HGF,40,4,9,HGF_4,B,C3,HGF_4_C3_B,No
9_cell_E05_fld3_5,178.791304347826,579.126086956522,E05,HGF,40,4,9,HGF_4,B,C3,HGF_4_C3_B,No
9_cell_E05_fld3_6,169.201711491443,307.130806845966,E05,HGF,40,4,9,HGF_4,B,C3,HGF_4_C3_B,No
9_cell_E05_fld3_7,157.86301369863,400.732876712329,E05,HGF,40,4,9,HGF_4,B,C3,HGF_4_C3_B,No
9_cell_E05_fld3_8,224.92241379310292,1940.2715517241397,E05,HGF,40,4,9,HGF_4,B,C3,HGF_4_C3_B,No
9_cell_E05_fld3_9,209.851598173516,527.595890410959,E05,HGF,40,4,9,HGF_4,B,C3,HGF_4_C3_B,No
9_cell_E05_fld3_10,260.632701421801,434.30568720379097,E05,HGF,40,4,9,HGF_4,B,C3,HGF_4_C3_B,No
9_cell_E05_fld3_11,274.093175853018,665.263779527559,E05,HGF,40,4,9,HGF_4,B,C3,HGF_4_C3_B,No
9_cell_E08_fld8_1,63.5446927374302,73.02234636871509,E08,BMP2,20,4,9,BMP2_4,B,C3,BMP2_4_C3_B,No
9_cell_E08_fld8_2,42.597560975609795,515.38850174216,E08,BMP2,20,4,9,BMP2_4,B,C3,BMP2_4_C3_B,No
9_cell_E08_fld8_3,145.895698924731,622.282795698925,E08,BMP2,20,4,9,BMP2_4,B,C3,BMP2_4_C3_B,No
9_cell_E08_fld8_4,122.138655462185,683.781512605042,E08,BMP2,20,4,9,BMP2_4,B,C3,BMP2_4_C3_B,No
9_cell_E08_fld8_5,161.214285714286,1035.6978021978,E08,BMP2,20,4,9,BMP2_4,B,C3,BMP2_4_C3_B,No
9_cell_E08_fld8_6,271.097855227882,126.357908847185,E08,BMP2,20,4,9,BMP2_4,B,C3,BMP2_4_C3_B,No
9_cell_E08_fld8_7,192.497229916898,304.824099722992,E08,BMP2,20,4,9,BMP2_4,B,C3,BMP2_4_C3_B,No
9_cell_E08_fld8_8,236.88624338624297,1095.87037037037,E08,BMP2,20,4,9,BMP2_4,B,C3,BMP2_4_C3_B,No
9_cell_E08_fld8_9,214.506134969325,718.2914110429449,E08,BMP2,20,4,9,BMP2_4,B,C3,BMP2_4_C3_B,No
9_cell_E08_fld8_10,280.867875647668,970.551813471503,E08,BMP2,20,4,9,BMP2_4,B,C3,BMP2_4_C3_B,No
9_cell_D06_fld2_2,105.31623931623899,176.457264957265,D06,OSM,10,4,9,OSM_4,B,C3,OSM_4_C3_B,No
9_cell_D06_fld2_4,128.297169811321,79.24056603773579,D06,OSM,10,4,9,OSM_4,B,C3,OSM_4_C3_B,No
9_cell_D06_fld2_5,188.78188976378001,261.21968503937,D06,OSM,10,4,9,OSM_4,B,C3,OSM_4_C3_B,No
9_cell_D06_fld2_8,252.83041575492297,384.72975929978105,D06,OSM,10,4,9,OSM_4,B,C3,OSM_4_C3_B,No
9_cell_D06_fld2_10,250.828244274809,139.505089058524,D06,OSM,10,4,9,OSM_4,B,C3,OSM_4_C3_B,No
9_cell_D06_fld2_12,256.74726477024103,252.948577680525,D06,OSM,10,4,9,OSM_4,B,C3,OSM_4_C3_B,No
9_cell_D06_fld2_13,317.616279069767,570.127906976744,D06,OSM,10,4,9,OSM_4,B,C3,OSM_4_C3_B,No
9_cell_D06_fld2_14,334.77400468384104,341.785714285714,D06,OSM,10,4,9,OSM_4,B,C3,OSM_4_C3_B,No
9_cell_D06_fld2_16,359.54444444444397,286.561728395062,D06,OSM,10,4,9,OSM_4,B,C3,OSM_4_C3_B,No
9_cell_D06_fld2_20,439.714814814815,299.974074074074,D06,OSM,10,4,9,OSM_4,B,C3,OSM_4_C3_B,No
9_cell_C04_fld2_1,36.9363636363636,447.744155844156,C04,EGF,10,4,9,EGF_4,B,C3,EGF_4_C3_B,No
9_cell_C04_fld2_4,98.5973451327434,720.8982300884959,C04,EGF,10,4,9,EGF_4,B,C3,EGF_4_C3_B,No
9_cell_C04_fld2_5,75.348275862069,1103.78965517241,C04,EGF,10,4,9,EGF_4,B,C3,EGF_4_C3_B,No
9_cell_C04_fld2_7,128.259717314488,640.090106007067,C04,EGF,10,4,9,EGF_4,B,C3,EGF_4_C3_B,No
9_cell_C04_fld2_8,199.51244813278,627.275933609959,C04,EGF,10,4,9,EGF_4,B,C3,EGF_4_C3_B,No
9_cell_C04_fld2_9,221.460526315789,1109.39473684211,C04,EGF,10,4,9,EGF_4,B,C3,EGF_4_C3_B,No
9_cell_C04_fld2_11,277.238532110092,1265.25688073394,C04,EGF,10,4,9,EGF_4,B,C3,EGF_4_C3_B,No
9_cell_C04_fld2_12,288.600376411543,1461.6919698870804,C04,EGF,10,4,9,EGF_4,B,C3,EGF_4_C3_B,No
9_cell_C04_fld2_14,332.272616136919,1384.6442542787302,C04,EGF,10,4,9,EGF_4,B,C3,EGF_4_C3_B,No
9_cell_C04_fld2_15,390.843669250646,512.0322997416021,C04,EGF,10,4,9,EGF_4,B,C3,EGF_4_C3_B,No
9_cell_D07_fld8_1,85.98702594810379,361.424151696607,D07,IFNG,20,4,9,IFNG_4,B,C3,IFNG_4_C3_B,No
9_cell_D07_fld8_3,109.525356576862,74.1148969889065,D07,IFNG,20,4,9,IFNG_4,B,C3,IFNG_4_C3_B,No
9_cell_D07_fld8_4,138.147887323944,1681.63521126761,D07,IFNG,20,4,9,IFNG_4,B,C3,IFNG_4_C3_B,No
9_cell_D07_fld8_5,243.584985835694,1219.5283286119,D07,IFNG,20,4,9,IFNG_4,B,C3,IFNG_4_C3_B,No
9_cell_D07_fld8_6,169.629793510324,1555.6592920354,D07,IFNG,20,4,9,IFNG_4,B,C3,IFNG_4_C3_B,No
9_cell_D07_fld8_7,198.170846394984,1933.2178683385605,D07,IFNG,20,4,9,IFNG_4,B,C3,IFNG_4_C3_B,No
9_cell_D07_fld8_8,215.871980676328,1092.71739130435,D07,IFNG,20,4,9,IFNG_4,B,C3,IFNG_4_C3_B,No
9_cell_D07_fld8_9,215.261904761905,867.611111111111,D07,IFNG,20,4,9,IFNG_4,B,C3,IFNG_4_C3_B,No
9_cell_D07_fld8_10,268.65025906735804,759.955958549223,D07,IFNG,20,4,9,IFNG_4,B,C3,IFNG_4_C3_B,No
9_cell_D07_fld8_11,257.001123595506,218.789887640449,D07,IFNG,20,4,9,IFNG_4,B,C3,IFNG_4_C3_B,No
10_cell_C10_fld3_1,90.281990521327,449.476303317536,C10,PBS,0,8,10,PBS_8,B,C3,PBS_8_C3_B,No
10_cell_C10_fld3_2,116.227272727273,118.492628992629,C10,PBS,0,8,10,PBS_8,B,C3,PBS_8_C3_B,No
10_cell_C10_fld3_3,177.91269841269798,1000.1507936507901,C10,PBS,0,8,10,PBS_8,B,C3,PBS_8_C3_B,No
10_cell_C10_fld3_4,141.407692307692,499.197435897436,C10,PBS,0,8,10,PBS_8,B,C3,PBS_8_C3_B,No
10_cell_C10_fld3_5,140.819371727749,26.672774869109894,C10,PBS,0,8,10,PBS_8,B,C3,PBS_8_C3_B,No
10_cell_C10_fld3_6,152.023281596452,187.85476718403496,C10,PBS,0,8,10,PBS_8,B,C3,PBS_8_C3_B,No
10_cell_C10_fld3_7,234.66862745097998,827.719607843137,C10,PBS,0,8,10,PBS_8,B,C3,PBS_8_C3_B,No
10_cell_C10_fld3_9,198.152985074627,124.563432835821,C10,PBS,0,8,10,PBS_8,B,C3,PBS_8_C3_B,No
10_cell_C10_fld3_10,243.02398523985198,215.92435424354198,C10,PBS,0,8,10,PBS_8,B,C3,PBS_8_C3_B,No
10_cell_C10_fld3_12,304.6004784689,305.806220095694,C10,PBS,0,8,10,PBS_8,B,C3,PBS_8_C3_B,No
10_cell_E05_fld3_1,94.19230769230772,532.328054298643,E05,HGF,40,8,10,HGF_8,B,C3,HGF_8_C3_B,No
10_cell_E05_fld3_3,64.1927083333333,1644.88020833333,E05,HGF,40,8,10,HGF_8,B,C3,HGF_8_C3_B,No
10_cell_E05_fld3_4,109.350574712644,789.310344827586,E05,HGF,40,8,10,HGF_8,B,C3,HGF_8_C3_B,No
10_cell_E05_fld3_5,124.311940298507,1807.55970149254,E05,HGF,40,8,10,HGF_8,B,C3,HGF_8_C3_B,No
10_cell_E05_fld3_7,203.88400000000001,645.174666666667,E05,HGF,40,8,10,HGF_8,B,C3,HGF_8_C3_B,No
10_cell_E05_fld3_8,195.52150537634398,402.20430107526886,E05,HGF,40,8,10,HGF_8,B,C3,HGF_8_C3_B,No
10_cell_E05_fld3_10,204.7,257.26585365853697,E05,HGF,40,8,10,HGF_8,B,C3,HGF_8_C3_B,No
10_cell_E05_fld3_14,294.68533604887995,343.952138492872,E05,HGF,40,8,10,HGF_8,B,C3,HGF_8_C3_B,No
10_cell_E05_fld3_15,350.667095115681,204.805912596401,E05,HGF,40,8,10,HGF_8,B,C3,HGF_8_C3_B,No
10_cell_E05_fld3_16,324.168024439919,95.03156822810593,E05,HGF,40,8,10,HGF_8,B,C3,HGF_8_C3_B,No
10_cell_E08_fld8_1,211.38108108108105,653.083783783784,E08,BMP2,20,8,10,BMP2_8,B,C3,BMP2_8_C3_B,No
10_cell_E08_fld8_3,86.7390572390572,922.597643097643,E08,BMP2,20,8,10,BMP2_8,B,C3,BMP2_8_C3_B,No
10_cell_E08_fld8_4,297.66867469879503,391.881526104418,E08,BMP2,20,8,10,BMP2_8,B,C3,BMP2_8_C3_B,No
10_cell_E08_fld8_5,354.447368421053,628.0012531328321,E08,BMP2,20,8,10,BMP2_8,B,C3,BMP2_8_C3_B,No
10_cell_E08_fld8_6,412.35933503836304,100.226342710997,E08,BMP2,20,8,10,BMP2_8,B,C3,BMP2_8_C3_B,No
10_cell_E08_fld8_7,401.178100263852,246.143799472296,E08,BMP2,20,8,10,BMP2_8,B,C3,BMP2_8_C3_B,No
10_cell_E08_fld8_8,498.607033639144,1714.79051987768,E08,BMP2,20,8,10,BMP2_8,B,C3,BMP2_8_C3_B,No
10_cell_E08_fld8_9,471.521390374332,527.53743315508,E08,BMP2,20,8,10,BMP2_8,B,C3,BMP2_8_C3_B,No
10_cell_E08_fld8_10,552.093908629442,419.6319796954309,E08,BMP2,20,8,10,BMP2_8,B,C3,BMP2_8_C3_B,No
10_cell_E08_fld8_11,553.516574585635,599.638121546961,E08,BMP2,20,8,10,BMP2_8,B,C3,BMP2_8_C3_B,No
10_cell_D06_fld2_1,85.0404699738903,779.620104438642,D06,OSM,10,8,10,OSM_8,B,C3,OSM_8_C3_B,No
10_cell_D06_fld2_4,220.15809768637504,1102.1529562982,D06,OSM,10,8,10,OSM_8,B,C3,OSM_8_C3_B,No
10_cell_D06_fld2_5,291.741645244216,1381.1658097686402,D06,OSM,10,8,10,OSM_8,B,C3,OSM_8_C3_B,No
10_cell_D06_fld2_6,262.217444717445,172.133906633907,D06,OSM,10,8,10,OSM_8,B,C3,OSM_8_C3_B,No
10_cell_D06_fld2_7,323.687372708758,489.80549898167,D06,OSM,10,8,10,OSM_8,B,C3,OSM_8_C3_B,No
10_cell_D06_fld2_8,309.521563342318,1272.3948787062,D06,OSM,10,8,10,OSM_8,B,C3,OSM_8_C3_B,No
10_cell_D06_fld2_9,324.898601398601,1938.4790209790199,D06,OSM,10,8,10,OSM_8,B,C3,OSM_8_C3_B,No
10_cell_D06_fld2_11,435.05555555555605,1033.59178743961,D06,OSM,10,8,10,OSM_8,B,C3,OSM_8_C3_B,No
10_cell_D06_fld2_12,409.323691460055,1123.90771349862,D06,OSM,10,8,10,OSM_8,B,C3,OSM_8_C3_B,No
10_cell_D06_fld2_13,441.196078431373,465.127450980392,D06,OSM,10,8,10,OSM_8,B,C3,OSM_8_C3_B,No
10_cell_D09_fld5_1,101.71343873517799,959.725296442688,D09,TGFB,10,8,10,TGFB_8,B,C3,TGFB_8_C3_B,No
10_cell_D09_fld5_2,95.39408099688472,1491.9548286604404,D09,TGFB,10,8,10,TGFB_8,B,C3,TGFB_8_C3_B,No
10_cell_D09_fld5_3,153.07333333333298,142.335555555556,D09,TGFB,10,8,10,TGFB_8,B,C3,TGFB_8_C3_B,No
10_cell_D09_fld5_4,126.547619047619,1080.94671201814,D09,TGFB,10,8,10,TGFB_8,B,C3,TGFB_8_C3_B,No
10_cell_D09_fld5_5,177.426356589147,1667.68217054264,D09,TGFB,10,8,10,TGFB_8,B,C3,TGFB_8_C3_B,No
10_cell_D09_fld5_6,130.692399049881,716.640142517815,D09,TGFB,10,8,10,TGFB_8,B,C3,TGFB_8_C3_B,No
10_cell_D09_fld5_7,198.478102189781,1781.57785888078,D09,TGFB,10,8,10,TGFB_8,B,C3,TGFB_8_C3_B,No
10_cell_D09_fld5_8,171.91293532338295,819.902985074627,D09,TGFB,10,8,10,TGFB_8,B,C3,TGFB_8_C3_B,No
10_cell_D09_fld5_9,174.974254742547,905.9336043360428,D09,TGFB,10,8,10,TGFB_8,B,C3,TGFB_8_C3_B,No
10_cell_D09_fld5_10,201.22093023255798,307.422480620155,D09,TGFB,10,8,10,TGFB_8,B,C3,TGFB_8_C3_B,No
10_cell_C04_fld2_1,38.449685534591204,85.6698113207547,C04,EGF,10,8,10,EGF_8,B,C3,EGF_8_C3_B,No
10_cell_C04_fld2_5,168.75146198830402,27.5409356725146,C04,EGF,10,8,10,EGF_8,B,C3,EGF_8_C3_B,No
10_cell_C04_fld2_6,130.249326145553,1385.06873315364,C04,EGF,10,8,10,EGF_8,B,C3,EGF_8_C3_B,No
10_cell_C04_fld2_8,218.06619718309898,165.297183098592,C04,EGF,10,8,10,EGF_8,B,C3,EGF_8_C3_B,No
10_cell_C04_fld2_9,188.97311827957,1519.96774193548,C04,EGF,10,8,10,EGF_8,B,C3,EGF_8_C3_B,No
10_cell_C04_fld2_10,253.178233438486,1453.59463722397,C04,EGF,10,8,10,EGF_8,B,C3,EGF_8_C3_B,No
10_cell_C04_fld2_11,258.359903381643,640.287439613527,C04,EGF,10,8,10,EGF_8,B,C3,EGF_8_C3_B,No
10_cell_C04_fld2_12,329.85543766578314,1300.51856763926,C04,EGF,10,8,10,EGF_8,B,C3,EGF_8_C3_B,No
10_cell_C04_fld2_13,337.281333333333,176.24666666666698,C04,EGF,10,8,10,EGF_8,B,C3,EGF_8_C3_B,No
10_cell_C04_fld2_15,424.21518987341796,1136.14556962025,C04,EGF,10,8,10,EGF_8,B,C3,EGF_8_C3_B,No
10_cell_D07_fld8_1,48.042274052478106,362.275510204082,D07,IFNG,20,8,10,IFNG_8,B,C3,IFNG_8_C3_B,No
10_cell_D07_fld8_2,62.543771043771,1467.15993265993,D07,IFNG,20,8,10,IFNG_8,B,C3,IFNG_8_C3_B,No
10_cell_D07_fld8_3,48.72342733188721,719.62147505423,D07,IFNG,20,8,10,IFNG_8,B,C3,IFNG_8_C3_B,No
10_cell_D07_fld8_4,107.827628361858,884.810513447433,D07,IFNG,20,8,10,IFNG_8,B,C3,IFNG_8_C3_B,No
10_cell_D07_fld8_5,150.163507109005,1345.14454976303,D07,IFNG,20,8,10,IFNG_8,B,C3,IFNG_8_C3_B,No
10_cell_D07_fld8_6,120.462406015038,810.6929824561397,D07,IFNG,20,8,10,IFNG_8,B,C3,IFNG_8_C3_B,No
10_cell_D07_fld8_7,160.543659043659,1669.41683991684,D07,IFNG,20,8,10,IFNG_8,B,C3,IFNG_8_C3_B,No
10_cell_D07_fld8_8,343.25324675324697,1425.53463203463,D07,IFNG,20,8,10,IFNG_8,B,C3,IFNG_8_C3_B,No
10_cell_D07_fld8_9,254.76226012793202,234.126865671642,D07,IFNG,20,8,10,IFNG_8,B,C3,IFNG_8_C3_B,No
10_cell_D07_fld8_10,307.718274111675,331.39847715736,D07,IFNG,20,8,10,IFNG_8,B,C3,IFNG_8_C3_B,No
11_cell_C10_fld3_4,53.7490566037736,1232.6547169811302,C10,PBS,0,24,11,PBS_24,B,C3,PBS_24_C3_B,No
11_cell_C10_fld3_5,130.678294573643,1742.70542635659,C10,PBS,0,24,11,PBS_24,B,C3,PBS_24_C3_B,No
11_cell_C10_fld3_6,120.44422310757,1220.38047808765,C10,PBS,0,24,11,PBS_24,B,C3,PBS_24_C3_B,No
11_cell_C10_fld3_7,107.245358090186,1314.8315649867402,C10,PBS,0,24,11,PBS_24,B,C3,PBS_24_C3_B,No
11_cell_C10_fld3_8,136.614624505929,1433.36561264822,C10,PBS,0,24,11,PBS_24,B,C3,PBS_24_C3_B,No
11_cell_C10_fld3_9,174.425925925926,1826.3888888888891,C10,PBS,0,24,11,PBS_24,B,C3,PBS_24_C3_B,No
11_cell_C10_fld3_10,161.803571428571,1674.05357142857,C10,PBS,0,24,11,PBS_24,B,C3,PBS_24_C3_B,No
11_cell_C10_fld3_11,157.494565217391,1254.3043478260902,C10,PBS,0,24,11,PBS_24,B,C3,PBS_24_C3_B,No
11_cell_C10_fld3_12,240.149706457926,1778.3806262230896,C10,PBS,0,24,11,PBS_24,B,C3,PBS_24_C3_B,No
11_cell_C10_fld3_13,172.806930693069,251.915841584158,C10,PBS,0,24,11,PBS_24,B,C3,PBS_24_C3_B,No
11_cell_E09_fld9_3,94.2532467532468,329.707792207792,E09,TGFB,10,24,11,TGFB_24,B,C3,TGFB_24_C3_B,No
11_cell_E09_fld9_4,90.55437352245859,1263.01773049645,E09,TGFB,10,24,11,TGFB_24,B,C3,TGFB_24_C3_B,No
11_cell_E09_fld9_5,66.3212290502793,208.69553072625703,E09,TGFB,10,24,11,TGFB_24,B,C3,TGFB_24_C3_B,No
11_cell_E09_fld9_6,88.20952380952379,1495.30952380952,E09,TGFB,10,24,11,TGFB_24,B,C3,TGFB_24_C3_B,No
11_cell_E09_fld9_7,87.4672897196262,1971.7523364485999,E09,TGFB,10,24,11,TGFB_24,B,C3,TGFB_24_C3_B,No
11_cell_E09_fld9_8,109.22625698323999,822.846368715084,E09,TGFB,10,24,11,TGFB_24,B,C3,TGFB_24_C3_B,No
11_cell_E09_fld9_9,123.504854368932,617.54854368932,E09,TGFB,10,24,11,TGFB_24,B,C3,TGFB_24_C3_B,No
11_cell_E09_fld9_10,117.268707482993,1396.68367346939,E09,TGFB,10,24,11,TGFB_24,B,C3,TGFB_24_C3_B,No
11_cell_E09_fld9_11,156.605960264901,1315.41390728477,E09,TGFB,10,24,11,TGFB_24,B,C3,TGFB_24_C3_B,No
11_cell_E09_fld9_12,153.609677419355,684.7,E09,TGFB,10,24,11,TGFB_24,B,C3,TGFB_24_C3_B,No
11_cell_E05_fld3_1,63.9776470588235,399.850588235294,E05,HGF,40,24,11,HGF_24,B,C3,HGF_24_C3_B,No
11_cell_E05_fld3_2,71.5051413881748,1064.42030848329,E05,HGF,40,24,11,HGF_24,B,C3,HGF_24_C3_B,No
11_cell_E05_fld3_4,64.06,780.9247619047618,E05,HGF,40,24,11,HGF_24,B,C3,HGF_24_C3_B,No
11_cell_E05_fld3_5,113.01482479784401,232.238544474394,E05,HGF,40,24,11,HGF_24,B,C3,HGF_24_C3_B,No
11_cell_E05_fld3_6,89.42441860465121,657.866279069767,E05,HGF,40,24,11,HGF_24,B,C3,HGF_24_C3_B,No
11_cell_E05_fld3_7,96.1666666666667,59.431216931216895,E05,HGF,40,24,11,HGF_24,B,C3,HGF_24_C3_B,No
11_cell_E05_fld3_8,108.097623089983,1315.32003395586,E05,HGF,40,24,11,HGF_24,B,C3,HGF_24_C3_B,No
11_cell_E05_fld3_9,134.924164524422,906.224935732648,E05,HGF,40,24,11,HGF_24,B,C3,HGF_24_C3_B,No
11_cell_E05_fld3_10,106.731053604436,1522.9972273567498,E05,HGF,40,24,11,HGF_24,B,C3,HGF_24_C3_B,No
11_cell_E05_fld3_11,127.86974789916,695.925770308123,E05,HGF,40,24,11,HGF_24,B,C3,HGF_24_C3_B,No
11_cell_E08_fld8_3,105.96666666666701,1348.0066666666698,E08,BMP2,20,24,11,BMP2_24,B,C3,BMP2_24_C3_B,No
11_cell_E08_fld8_4,65.7775510204082,1687.27959183673,E08,BMP2,20,24,11,BMP2_24,B,C3,BMP2_24_C3_B,No
11_cell_E08_fld8_5,71.87799043062199,1963.2416267942608,E08,BMP2,20,24,11,BMP2_24,B,C3,BMP2_24_C3_B,No
11_cell_E08_fld8_6,110.272334293948,784.514409221902,E08,BMP2,20,24,11,BMP2_24,B,C3,BMP2_24_C3_B,No
11_cell_E08_fld8_7,88.1014492753623,1180.15217391304,E08,BMP2,20,24,11,BMP2_24,B,C3,BMP2_24_C3_B,No
11_cell_E08_fld8_8,160.24920634920602,933.004761904762,E08,BMP2,20,24,11,BMP2_24,B,C3,BMP2_24_C3_B,No
11_cell_E08_fld8_9,98.073275862069,513.6853448275859,E08,BMP2,20,24,11,BMP2_24,B,C3,BMP2_24_C3_B,No
11_cell_E08_fld8_10,128.963414634146,1041.32113821138,E08,BMP2,20,24,11,BMP2_24,B,C3,BMP2_24_C3_B,No
11_cell_E08_fld8_11,138.787833827893,1710.1350148367999,E08,BMP2,20,24,11,BMP2_24,B,C3,BMP2_24_C3_B,No
11_cell_E08_fld8_12,114.025896414343,1450.95418326693,E08,BMP2,20,24,11,BMP2_24,B,C3,BMP2_24_C3_B,No
